state.fips,state,state.abbr,report.month,unemployment.rate,unemployment,employment,labor.force,employment.population.ratio,labor.force.participation.rate
17,Illinois,IL,1999-02-01,4.1,265299,6154461,6419760,66.4,69.2
17,Illinois,IL,1999-03-01,4.2,268664,6162949,6431613,66.4,69.3
17,Illinois,IL,1999-04-01,4.3,276179,6169877,6446056,66.5,69.4
17,Illinois,IL,1999-05-01,4.4,284997,6175611,6460608,66.5,69.6
17,Illinois,IL,1999-06-01,4.5,292277,6181741,6474018,66.5,69.6
17,Illinois,IL,1999-07-01,4.6,296169,6188637,6484806,66.5,69.7
17,Illinois,IL,1999-08-01,4.6,295771,6195986,6491757,66.6,69.8
17,Illinois,IL,1999-09-01,4.5,291654,6204065,6495719,66.6,69.7
17,Illinois,IL,1999-10-01,4.4,286214,6212799,6499013,66.7,69.7
17,Illinois,IL,1999-11-01,4.3,281407,6222591,6503998,66.7,69.8
17,Illinois,IL,1999-12-01,4.3,278022,6232245,6510267,66.8,69.8
17,Illinois,IL,2000-01-01,4.2,276618,6239476,6516094,66.9,69.8
17,Illinois,IL,2000-02-01,4.2,276574,6242388,6518962,66.9,69.8
17,Illinois,IL,2000-03-01,4.3,277567,6240306,6517873,66.8,69.8
17,Illinois,IL,2000-04-01,4.3,279579,6233854,6513433,66.8,69.8
17,Illinois,IL,2000-05-01,4.3,281225,6224796,6506021,66.7,69.7
17,Illinois,IL,2000-06-01,4.3,281607,6214470,6496077,66.5,69.6
17,Illinois,IL,2000-07-01,4.3,281007,6204277,6485284,66.4,69.4
17,Illinois,IL,2000-08-01,4.3,280629,6196136,6476765,66.3,69.3
17,Illinois,IL,2000-09-01,4.3,281530,6190685,6472215,66.2,69.2
17,Illinois,IL,2000-10-01,4.4,284475,6187872,6472347,66.1,69.1
17,Illinois,IL,2000-11-01,4.5,290807,6186095,6476902,66,69.1
17,Illinois,IL,2000-12-01,4.6,300388,6183626,6484014,66,69.2
17,Illinois,IL,2001-01-01,4.8,311346,6179455,6490801,65.9,69.2
17,Illinois,IL,2001-02-01,4.9,321030,6173485,6494515,65.8,69.2
17,Illinois,IL,2001-03-01,5,327134,6165471,6492605,65.7,69.2
17,Illinois,IL,2001-04-01,5.1,329425,6154759,6484184,65.5,69
17,Illinois,IL,2001-05-01,5.1,329781,6142287,6472068,65.3,68.9
17,Illinois,IL,2001-06-01,5.1,330676,6128517,6459193,65.2,68.7
17,Illinois,IL,2001-07-01,5.2,334168,6114115,6448283,65,68.5
17,Illinois,IL,2001-08-01,5.3,342009,6097509,6439518,64.8,68.4
17,Illinois,IL,2001-09-01,5.5,354236,6078229,6432465,64.5,68.3
17,Illinois,IL,2001-10-01,5.7,368682,6057789,6426471,64.2,68.2
17,Illinois,IL,2001-11-01,6,382824,6037149,6419973,64,68.1
17,Illinois,IL,2001-12-01,6.2,395128,6018004,6413132,63.8,68
17,Illinois,IL,2002-01-01,6.3,404827,6001252,6406079,63.6,67.9
17,Illinois,IL,2002-02-01,6.4,412197,5986048,6398245,63.4,67.7
17,Illinois,IL,2002-03-01,6.5,417728,5971273,6389001,63.2,67.6
17,Illinois,IL,2002-04-01,6.6,420937,5957701,6378638,63,67.5
17,Illinois,IL,2002-05-01,6.6,421789,5945768,6367557,62.9,67.3
17,Illinois,IL,2002-06-01,6.6,420570,5935687,6356257,62.7,67.2
17,Illinois,IL,2002-07-01,6.6,417923,5926355,6344278,62.6,67
17,Illinois,IL,2002-08-01,6.6,414775,5917303,6332078,62.5,66.9
17,Illinois,IL,2002-09-01,6.5,412503,5908153,6320656,62.3,66.7
17,Illinois,IL,2002-10-01,6.5,412253,5897923,6310176,62.2,66.5
17,Illinois,IL,2002-11-01,6.6,413385,5888140,6301525,62.1,66.4
17,Illinois,IL,2002-12-01,6.6,414301,5879860,6294161,61.9,66.3
17,Illinois,IL,2003-01-01,6.6,415249,5874230,6289479,61.9,66.2
17,Illinois,IL,2003-02-01,6.6,416518,5872405,6288923,61.8,66.2
17,Illinois,IL,2003-03-01,6.7,418541,5873406,6291947,61.8,66.2
17,Illinois,IL,2003-04-01,6.7,422644,5874101,6296745,61.8,66.3
17,Illinois,IL,2003-05-01,6.8,428772,5872002,6300774,61.8,66.3
17,Illinois,IL,2003-06-01,6.9,435249,5868213,6303462,61.7,66.3
17,Illinois,IL,2003-07-01,7,439571,5865120,6304691,61.6,66.2
17,Illinois,IL,2003-08-01,7,439902,5864487,6304389,61.6,66.2
17,Illinois,IL,2003-09-01,6.9,435210,5867671,6302881,61.6,66.2
17,Illinois,IL,2003-10-01,6.8,427016,5874607,6301623,61.6,66.1
17,Illinois,IL,2003-11-01,6.6,418063,5883474,6301537,61.7,66.1
17,Illinois,IL,2003-12-01,6.5,410636,5892125,6302761,61.8,66.1
17,Illinois,IL,2004-01-01,6.4,405130,5898884,6304014,61.8,66.1
17,Illinois,IL,2004-02-01,6.4,401148,5903488,6304636,61.9,66.1
17,Illinois,IL,2004-03-01,6.3,398544,5907621,6306165,61.9,66.1
17,Illinois,IL,2004-04-01,6.3,395827,5912566,6308393,61.9,66.1
17,Illinois,IL,2004-05-01,6.2,392548,5918546,6311094,62,66.1
17,Illinois,IL,2004-06-01,6.2,389542,5925329,6314871,62,66.1
17,Illinois,IL,2004-07-01,6.1,387721,5932774,6320495,62.1,66.1
17,Illinois,IL,2004-08-01,6.1,386762,5940901,6327663,62.1,66.2
17,Illinois,IL,2004-09-01,6.1,386383,5949067,6335450,62.2,66.2
17,Illinois,IL,2004-10-01,6.1,386024,5956622,6342646,62.2,66.2
17,Illinois,IL,2004-11-01,6.1,384806,5963704,6348510,62.3,66.3
17,Illinois,IL,2004-12-01,6,383222,5971205,6354427,62.3,66.3
17,Illinois,IL,2005-01-01,6,381344,5979321,6360665,62.4,66.4
17,Illinois,IL,2005-02-01,6,379314,5987352,6366666,62.4,66.4
17,Illinois,IL,2005-03-01,5.9,376314,5995822,6372136,62.5,66.4
17,Illinois,IL,2005-04-01,5.8,372427,6005800,6378227,62.6,66.5
17,Illinois,IL,2005-05-01,5.8,368044,6017800,6385844,62.7,66.5
17,Illinois,IL,2005-06-01,5.7,363732,6030415,6394147,62.8,66.6
17,Illinois,IL,2005-07-01,5.6,360896,6041549,6402445,62.9,66.6
17,Illinois,IL,2005-08-01,5.6,359437,6050646,6410083,62.9,66.7
17,Illinois,IL,2005-09-01,5.6,357692,6058871,6416563,63,66.7
17,Illinois,IL,2005-10-01,5.5,353636,6068506,6422142,63,66.6
17,Illinois,IL,2005-11-01,5.4,347089,6080747,6427836,63.1,66.7
17,Illinois,IL,2005-12-01,5.3,338270,6095642,6433912,63.2,66.7
17,Illinois,IL,2006-01-01,5.1,327687,6113695,6441382,63.3,66.7
17,Illinois,IL,2006-02-01,4.9,316604,6134401,6451005,63.5,66.8
17,Illinois,IL,2006-03-01,4.8,307178,6156184,6463362,63.7,66.9
17,Illinois,IL,2006-04-01,4.6,300750,6177693,6478443,63.9,67
17,Illinois,IL,2006-05-01,4.6,296270,6199195,6495465,64.1,67.2
17,Illinois,IL,2006-06-01,4.5,292532,6220837,6513369,64.3,67.4
17,Illinois,IL,2006-07-01,4.4,288534,6243665,6532199,64.5,67.5
17,Illinois,IL,2006-08-01,4.4,285475,6266985,6552460,64.7,67.7
17,Illinois,IL,2006-09-01,4.3,285188,6288064,6573252,64.9,67.9
17,Illinois,IL,2006-10-01,4.4,287094,6305158,6592252,65,68
17,Illinois,IL,2006-11-01,4.4,290226,6316919,6607145,65.1,68.1
17,Illinois,IL,2006-12-01,4.4,293920,6322363,6616283,65.1,68.2
17,Illinois,IL,2007-01-01,4.5,298324,6322280,6620604,65.1,68.2
17,Illinois,IL,2007-02-01,4.6,303245,6319804,6623049,65,68.2
17,Illinois,IL,2007-03-01,4.6,307652,6317542,6625194,65,68.1
17,Illinois,IL,2007-04-01,4.7,311572,6317789,6629361,64.9,68.1
17,Illinois,IL,2007-05-01,4.8,316492,6321339,6637831,64.9,68.2
17,Illinois,IL,2007-06-01,4.9,323152,6327742,6650894,65,68.3
17,Illinois,IL,2007-07-01,5,331448,6335700,6667148,65,68.4
17,Illinois,IL,2007-08-01,5.1,340890,6343732,6684622,65.1,68.5
17,Illinois,IL,2007-09-01,5.2,349856,6351056,6700912,65.1,68.7
17,Illinois,IL,2007-10-01,5.3,357678,6355963,6713641,65.1,68.8
17,Illinois,IL,2007-11-01,5.4,362745,6358249,6720994,65.1,68.8
17,Illinois,IL,2007-12-01,5.4,364530,6358186,6722716,65,68.8
17,Illinois,IL,2008-01-01,5.4,365586,6353880,6719466,65,68.7
17,Illinois,IL,2008-02-01,5.5,367987,6344116,6712103,64.8,68.6
17,Illinois,IL,2008-03-01,5.6,373779,6328876,6702655,64.6,68.5
17,Illinois,IL,2008-04-01,5.7,383509,6308469,6691978,64.4,68.3
17,Illinois,IL,2008-05-01,5.9,395954,6284189,6680143,64.1,68.2
17,Illinois,IL,2008-06-01,6.1,409069,6258121,6667190,63.8,68
17,Illinois,IL,2008-07-01,6.3,421168,6231413,6652581,63.5,67.8
17,Illinois,IL,2008-08-01,6.5,431479,6205083,6636562,63.2,67.6
17,Illinois,IL,2008-09-01,6.7,442335,6179097,6621432,62.9,67.4
17,Illinois,IL,2008-10-01,6.9,457977,6152180,6610157,62.6,67.2
17,Illinois,IL,2008-11-01,7.3,481677,6122512,6604189,62.2,67.1
17,Illinois,IL,2008-12-01,7.8,513725,6090230,6603955,61.9,67.1
17,Illinois,IL,2009-01-01,8.3,550850,6057455,6608305,61.5,67.1
17,Illinois,IL,2009-02-01,8.9,589549,6027328,6616877,61.2,67.2
17,Illinois,IL,2009-03-01,9.4,625233,6003114,6628347,60.9,67.2
17,Illinois,IL,2009-04-01,9.8,653869,5985380,6639249,60.7,67.3
17,Illinois,IL,2009-05-01,10.2,674981,5970489,6645470,60.5,67.3
17,Illinois,IL,2009-06-01,10.4,689598,5955214,6644812,60.3,67.3
17,Illinois,IL,2009-07-01,10.5,699423,5937036,6636459,60.1,67.2
17,Illinois,IL,2009-08-01,10.7,707293,5915107,6622400,59.8,67
17,Illinois,IL,2009-09-01,10.8,715591,5892295,6607886,59.6,66.8
17,Illinois,IL,2009-10-01,11,724812,5873134,6597946,59.3,66.7
17,Illinois,IL,2009-11-01,11.1,735205,5863022,6598227,59.2,66.6
17,Illinois,IL,2009-12-01,11.3,745027,5865244,6610271,59.2,66.7
17,Illinois,IL,2010-01-01,11.3,750201,5879062,6629263,59.3,66.9
17,Illinois,IL,2010-02-01,11.3,747752,5898678,6646430,59.5,67
17,Illinois,IL,2010-03-01,11.1,737656,5917703,6655359,59.7,67.1
17,Illinois,IL,2010-04-01,10.8,721851,5932888,6654739,60,67.3
17,Illinois,IL,2010-05-01,10.6,702171,5943454,6645625,60.1,67.2
17,Illinois,IL,2010-06-01,10.3,682931,5948816,6631747,60.1,67.1
17,Illinois,IL,2010-07-01,10.1,668228,5950375,6618603,60.1,66.9
17,Illinois,IL,2010-08-01,10,658447,5950971,6609418,60.1,66.8
17,Illinois,IL,2010-09-01,9.9,651616,5951512,6603128,60.1,66.6
17,Illinois,IL,2010-10-01,9.8,645144,5952925,6598069,60,66.6
17,Illinois,IL,2010-11-01,9.7,637026,5954456,6591482,60,66.5
17,Illinois,IL,2010-12-01,9.5,627948,5954441,6582389,60,66.3
17,Illinois,IL,2011-01-01,9.4,620717,5952822,6573539,60,66.2
17,Illinois,IL,2011-02-01,9.4,617182,5949580,6566762,59.9,66.1
17,Illinois,IL,2011-03-01,9.4,618129,5944798,6562927,59.8,66.1
17,Illinois,IL,2011-04-01,9.5,624529,5938760,6563289,59.8,66
17,Illinois,IL,2011-05-01,9.7,636048,5933281,6569329,59.7,66.1
17,Illinois,IL,2011-06-01,9.9,649176,5930717,6579893,59.6,66.1
17,Illinois,IL,2011-07-01,10,659605,5932875,6592480,59.6,66.2
17,Illinois,IL,2011-08-01,10.1,664432,5939511,6603943,59.7,66.3
17,Illinois,IL,2011-09-01,10,661694,5949295,6610989,59.7,66.4
17,Illinois,IL,2011-10-01,9.9,651635,5960203,6611838,59.8,66.3
17,Illinois,IL,2011-11-01,9.6,635998,5969807,6605805,59.9,66.3
17,Illinois,IL,2011-12-01,9.4,617902,5976406,6594308,59.9,66.1
17,Illinois,IL,2012-01-01,9.1,601278,5979812,6581090,59.9,66
17,Illinois,IL,2012-02-01,9,589869,5981308,6571177,59.9,65.9
17,Illinois,IL,2012-03-01,8.9,585727,5981313,6567040,59.9,65.8
17,Illinois,IL,2012-04-01,8.9,587015,5980357,6567372,59.9,65.8
17,Illinois,IL,2012-05-01,9,590524,5980993,6571517,59.9,65.8
17,Illinois,IL,2012-06-01,9,592970,5984744,6577714,59.9,65.8
17,Illinois,IL,2012-07-01,9,592487,5991553,6584040,60,65.9
17,Illinois,IL,2012-08-01,9,590557,5999586,6590143,60,65.9
17,Illinois,IL,2012-09-01,8.9,590042,6006010,6596052,60,65.9
17,Illinois,IL,2012-10-01,9,591962,6007289,6599251,60,66
17,Illinois,IL,2012-11-01,9,596236,6001762,6597998,60,65.9
17,Illinois,IL,2012-12-01,9.1,601358,5990669,6592027,59.8,65.8
17,Illinois,IL,2013-01-01,9.2,605897,5976602,6582499,59.7,65.7
17,Illinois,IL,2013-02-01,9.3,608438,5963501,6571939,59.5,65.6
17,Illinois,IL,2013-03-01,9.3,607815,5955200,6563015,59.4,65.5
17,Illinois,IL,2013-04-01,9.2,604730,5953676,6558406,59.4,65.5
17,Illinois,IL,2013-05-01,9.2,601213,5955695,6556908,59.4,65.4
17,Illinois,IL,2013-06-01,9.1,598771,5957303,6556074,59.4,65.4
17,Illinois,IL,2013-07-01,9.1,597215,5956577,6553792,59.4,65.3
17,Illinois,IL,2013-08-01,9.1,593365,5954206,6547571,59.4,65.3
17,Illinois,IL,2013-09-01,9,585703,5952790,6538493,59.3,65.2
17,Illinois,IL,2013-10-01,8.8,576266,5955019,6531285,59.3,65.1
17,Illinois,IL,2013-11-01,8.7,566218,5962789,6529007,59.4,65
17,Illinois,IL,2013-12-01,8.5,555288,5975241,6530529,59.5,65
17,Illinois,IL,2014-01-01,8.3,542379,5993052,6535431,59.7,65.1
17,Illinois,IL,2014-02-01,8.1,526928,6007828,6534756,59.8,65.1
17,Illinois,IL,2014-03-01,7.8,510327,6020562,6530889,59.9,65
17,Illinois,IL,2014-04-01,7.6,493600,6029722,6523322,60,64.9
17,Illinois,IL,2014-05-01,7.3,476879,6037402,6514281,60.1,64.8
17,Illinois,IL,2014-06-01,7.1,461080,6046821,6507901,60.2,64.8
17,Illinois,IL,2014-07-01,6.9,447180,6057874,6505054,60.3,64.7
17,Illinois,IL,2014-08-01,6.7,435889,6069687,6505576,60.4,64.7
17,Illinois,IL,2014-09-01,6.6,426451,6080707,6507158,60.5,64.7
17,Illinois,IL,2014-10-01,6.4,416728,6088861,6505589,60.6,64.7
17,Illinois,IL,2014-11-01,6.3,406324,6092601,6498925,60.6,64.6
17,Illinois,IL,2014-12-01,6.1,397356,6093224,6490580,60.6,64.5
17,Illinois,IL,2015-01-01,6,391257,6088283,6479540,60.5,64.4
17,Illinois,IL,2015-02-01,6,388780,6089834,6478614,60.6,64.4
17,Illinois,IL,2015-03-01,6,388596,6094889,6483485,60.6,64.5
17,Illinois,IL,2015-04-01,6,388930,6103447,6492377,60.7,64.6
17,Illinois,IL,2015-05-01,6,388209,6112982,6501191,60.8,64.7
17,Illinois,IL,2015-06-01,5.9,386022,6120533,6506555,60.9,64.7
17,Illinois,IL,2015-07-01,5.9,383477,6125365,6508842,60.9,64.7
17,Illinois,IL,2015-08-01,5.9,381964,6128163,6510127,61,64.8
17,Illinois,IL,2015-09-01,5.9,381911,6130997,6512908,61,64.8
17,Illinois,IL,2015-10-01,5.9,384127,6136825,6520952,61,64.9
17,Illinois,IL,2015-11-01,6,389147,6146369,6535516,61.1,65
17,Illinois,IL,2015-12-01,6,395287,6157544,6552831,61.3,65.2
17,Illinois,IL,2016-01-01,6.1,400206,6167588,6567794,61.4,65.3
17,Illinois,IL,2016-02-01,6.1,402374,6174341,6576715,61.4,65.4
17,Illinois,IL,2016-03-01,6.1,400650,6176953,6577603,61.5,65.5
17,Illinois,IL,2016-04-01,6,396021,6175766,6571787,61.5,65.4
17,Illinois,IL,2016-05-01,5.9,390357,6172165,6562522,61.4,65.3
17,Illinois,IL,2016-06-01,5.9,384416,6167321,6551737,61.4,65.2
17,Illinois,IL,2016-07-01,5.8,378277,6162291,6540568,61.3,65.1
17,Illinois,IL,2016-08-01,5.7,373004,6157339,6530343,61.3,65
17,Illinois,IL,2016-09-01,5.7,369278,6152224,6521502,61.2,64.9
17,Illinois,IL,2016-10-01,5.6,365326,6147124,6512450,61.2,64.8
17,Illinois,IL,2016-11-01,5.5,358964,6143598,6502562,61.1,64.7
17,Illinois,IL,2016-12-01,5.4,350230,6142661,6492891,61.1,64.6
17,Illinois,IL,2017-01-01,5.3,340724,6143987,6484711,61.2,64.5
17,Illinois,IL,2017-02-01,5.1,331561,6146694,6478255,61.2,64.5
17,Illinois,IL,2017-03-01,5,324649,6149056,6473705,61.2,64.5
17,Illinois,IL,2017-04-01,5,320841,6151235,6472076,61.3,64.4
17,Illinois,IL,2017-05-01,4.9,319459,6153887,6473346,61.3,64.5
17,Illinois,IL,2017-06-01,4.9,319863,6156853,6476716,61.3,64.5
17,Illinois,IL,2017-07-01,5,320997,6160307,6481304,61.4,64.6
17,Illinois,IL,2017-08-01,4.9,320330,6163798,6484128,61.4,64.6
17,Illinois,IL,2017-09-01,4.9,316599,6167026,6483625,61.4,64.6
17,Illinois,IL,2017-10-01,4.8,310435,6169955,6480390,61.5,64.6
17,Illinois,IL,2017-11-01,4.7,302958,6172027,6474985,61.5,64.5
17,Illinois,IL,2017-12-01,4.6,294856,6173887,6468743,61.5,64.5
17,Illinois,IL,2018-01-01,4.5,287902,6176211,6464113,61.6,64.4
17,Illinois,IL,2018-02-01,4.4,283689,6179396,6463085,61.6,64.5
17,Illinois,IL,2018-03-01,4.4,281780,6182845,6464625,61.7,64.5
17,Illinois,IL,2018-04-01,4.3,280592,6184640,6465232,61.7,64.5
17,Illinois,IL,2018-05-01,4.3,279521,6184058,6463579,61.7,64.5
17,Illinois,IL,2018-06-01,4.3,277957,6182634,6460591,61.7,64.5
17,Illinois,IL,2018-07-01,4.3,275816,6181715,6457531,61.7,64.5
17,Illinois,IL,2018-08-01,4.3,274454,6182617,6457071,61.7,64.5
17,Illinois,IL,2018-09-01,4.2,274484,6185692,6460176,61.8,64.5
17,Illinois,IL,2018-10-01,4.3,276074,6189695,6465769,61.8,64.6
17,Illinois,IL,2018-11-01,4.3,279035,6193166,6472201,61.8,64.6
17,Illinois,IL,2018-12-01,4.4,282161,6194343,6476504,61.9,64.7
17,Illinois,IL,2019-01-01,4.4,283311,6192440,6475751,61.9,64.7
17,Illinois,IL,2019-02-01,4.3,281276,6188045,6469321,61.8,64.6
17,Illinois,IL,2019-03-01,4.3,276802,6183400,6460202,61.8,64.6
17,Illinois,IL,2019-04-01,4.2,270974,6181182,6452156,61.8,64.5
17,Illinois,IL,2019-05-01,4.1,264612,6182433,6447045,61.8,64.5
17,Illinois,IL,2019-06-01,4,258443,6186736,6445179,61.9,64.5
17,Illinois,IL,2019-07-01,3.9,252166,6192675,6444841,61.9,64.5
17,Illinois,IL,2019-08-01,3.8,245850,6197008,6442858,62,64.4
17,Illinois,IL,2019-09-01,3.7,240317,6199414,6439731,62,64.4
17,Illinois,IL,2019-10-01,3.7,236208,6199272,6435480,62,64.4
17,Illinois,IL,2019-11-01,3.7,235583,6197576,6433159,62,64.4
17,Illinois,IL,2019-12-01,3.7,236218,6196809,6433027,62,64.4
17,Illinois,IL,2020-01-01,3.5,227789,6189437,6417226,61.9,64.2
17,Illinois,IL,2020-02-01,3.4,218785,6179880,6398665,61.9,64.1
17,Illinois,IL,2020-03-01,4.2,264127,6030123,6294250,60.4,63
17,Illinois,IL,2020-04-01,17.2,1050375,5072987,6123362,50.8,61.3
17,Illinois,IL,2020-05-01,15.3,967035,5337980,6305015,53.5,63.2
17,Illinois,IL,2020-06-01,14.5,943602,5549811,6493413,55.6,65.1
17,Illinois,IL,2020-07-01,11.3,705585,5533660,6239245,55.4,62.5
18,Indiana,IN,1976-01-01,6.5,158010,2260951,2418961,59.7,63.8
18,Indiana,IN,1976-02-01,6.5,158368,2259666,2418034,59.6,63.7
18,Indiana,IN,1976-03-01,6.5,157072,2260937,2418009,59.5,63.7
18,Indiana,IN,1976-04-01,6.3,151786,2269249,2421035,59.7,63.7
18,Indiana,IN,1976-05-01,6,145625,2280665,2426290,59.9,63.7
18,Indiana,IN,1976-06-01,5.8,140801,2292942,2433743,60.2,63.9
18,Indiana,IN,1976-07-01,5.7,138555,2302543,2441098,60.4,64
18,Indiana,IN,1976-08-01,5.7,138432,2308102,2446534,60.4,64.1
18,Indiana,IN,1976-09-01,5.7,139429,2310374,2449803,60.4,64.1
18,Indiana,IN,1976-10-01,5.8,141321,2309792,2451113,60.3,64
18,Indiana,IN,1976-11-01,5.8,142908,2307827,2450735,60.2,63.9
18,Indiana,IN,1976-12-01,5.9,143357,2306491,2449848,60.1,63.8
18,Indiana,IN,1977-01-01,5.8,143009,2307840,2450849,60.1,63.8
18,Indiana,IN,1977-02-01,5.8,142498,2312544,2455042,60.1,63.8
18,Indiana,IN,1977-03-01,5.8,142102,2319534,2461636,60.2,63.9
18,Indiana,IN,1977-04-01,5.8,142040,2327568,2469608,60.4,64
18,Indiana,IN,1977-05-01,5.7,142320,2335266,2477586,60.5,64.2
18,Indiana,IN,1977-06-01,5.7,142872,2342099,2484971,60.6,64.3
18,Indiana,IN,1977-07-01,5.8,143897,2348443,2492340,60.7,64.4
18,Indiana,IN,1977-08-01,5.8,145429,2355133,2500562,60.8,64.5
18,Indiana,IN,1977-09-01,5.8,146533,2362916,2509449,60.9,64.7
18,Indiana,IN,1977-10-01,5.8,146599,2371529,2518128,61,64.8
18,Indiana,IN,1977-11-01,5.8,146422,2380288,2526710,61.2,64.9
18,Indiana,IN,1977-12-01,5.8,146550,2388471,2535021,61.3,65.1
18,Indiana,IN,1978-01-01,5.8,146588,2396136,2542724,61.4,65.2
18,Indiana,IN,1978-02-01,5.7,146347,2403936,2550283,61.5,65.3
18,Indiana,IN,1978-03-01,5.7,145795,2413013,2558808,61.7,65.4
18,Indiana,IN,1978-04-01,5.6,144922,2423748,2568670,61.9,65.6
18,Indiana,IN,1978-05-01,5.6,143906,2435707,2579613,62.1,65.8
18,Indiana,IN,1978-06-01,5.5,142913,2447637,2590550,62.3,66
18,Indiana,IN,1978-07-01,5.5,142326,2457912,2600238,62.5,66.1
18,Indiana,IN,1978-08-01,5.5,142448,2465669,2608117,62.6,66.2
18,Indiana,IN,1978-09-01,5.5,143196,2471068,2614264,62.7,66.3
18,Indiana,IN,1978-10-01,5.5,144440,2475615,2620055,62.8,66.4
18,Indiana,IN,1978-11-01,5.5,145693,2480148,2625841,62.8,66.5
18,Indiana,IN,1978-12-01,5.6,146695,2484023,2630718,62.8,66.5
18,Indiana,IN,1979-01-01,5.6,147373,2486271,2633644,62.8,66.6
18,Indiana,IN,1979-02-01,5.6,147772,2486179,2633951,62.8,66.5
18,Indiana,IN,1979-03-01,5.6,148639,2483431,2632070,62.6,66.4
18,Indiana,IN,1979-04-01,5.7,151096,2478349,2629445,62.4,66.2
18,Indiana,IN,1979-05-01,5.9,155876,2472176,2628052,62.2,66.1
18,Indiana,IN,1979-06-01,6.2,162798,2465934,2628732,62,66.1
18,Indiana,IN,1979-07-01,6.5,170882,2460879,2631761,61.8,66.1
18,Indiana,IN,1979-08-01,6.8,179438,2457281,2636719,61.7,66.2
18,Indiana,IN,1979-09-01,7.1,187819,2454316,2642135,61.6,66.3
18,Indiana,IN,1979-10-01,7.4,194927,2450837,2645764,61.4,66.3
18,Indiana,IN,1979-11-01,7.6,200679,2445896,2646575,61.3,66.3
18,Indiana,IN,1979-12-01,7.8,206304,2439157,2645461,61,66.2
18,Indiana,IN,1980-01-01,8.1,213899,2429913,2643812,60.7,66.1
18,Indiana,IN,1980-02-01,8.5,224987,2417618,2642605,60.4,66
18,Indiana,IN,1980-03-01,9.1,239333,2402389,2641722,60,65.9
18,Indiana,IN,1980-04-01,9.6,254729,2385471,2640200,59.5,65.9
18,Indiana,IN,1980-05-01,10.2,268068,2369036,2637104,59.1,65.7
18,Indiana,IN,1980-06-01,10.5,276735,2355675,2632410,58.7,65.6
18,Indiana,IN,1980-07-01,10.6,278970,2347010,2625980,58.5,65.4
18,Indiana,IN,1980-08-01,10.5,274559,2343744,2618303,58.4,65.2
18,Indiana,IN,1980-09-01,10.2,265921,2345679,2611600,58.4,65
18,Indiana,IN,1980-10-01,9.8,256646,2351170,2607816,58.5,64.9
18,Indiana,IN,1980-11-01,9.6,249514,2358634,2608148,58.6,64.8
18,Indiana,IN,1980-12-01,9.4,245844,2366839,2612683,58.8,64.9
18,Indiana,IN,1981-01-01,9.4,245419,2374106,2619525,59,65.1
18,Indiana,IN,1981-02-01,9.4,246754,2379142,2625896,59.1,65.2
18,Indiana,IN,1981-03-01,9.4,248190,2381811,2630001,59.1,65.3
18,Indiana,IN,1981-04-01,9.5,248737,2381850,2630587,59.1,65.3
18,Indiana,IN,1981-05-01,9.5,248594,2378844,2627438,59,65.1
18,Indiana,IN,1981-06-01,9.5,248457,2373349,2621806,58.8,65
18,Indiana,IN,1981-07-01,9.6,249919,2365824,2615743,58.6,64.8
18,Indiana,IN,1981-08-01,9.7,254336,2356634,2610970,58.4,64.7
18,Indiana,IN,1981-09-01,10,261565,2346305,2607870,58.1,64.6
18,Indiana,IN,1981-10-01,10.4,270952,2335431,2606383,57.8,64.5
18,Indiana,IN,1981-11-01,10.8,281380,2324126,2605506,57.5,64.5
18,Indiana,IN,1981-12-01,11.2,291098,2313359,2604457,57.2,64.4
18,Indiana,IN,1982-01-01,11.5,298323,2304930,2603253,57,64.4
18,Indiana,IN,1982-02-01,11.6,302709,2299445,2602154,56.9,64.3
18,Indiana,IN,1982-03-01,11.7,304736,2295951,2600687,56.8,64.3
18,Indiana,IN,1982-04-01,11.7,305277,2293752,2599029,56.7,64.2
18,Indiana,IN,1982-05-01,11.7,305188,2292323,2597511,56.6,64.2
18,Indiana,IN,1982-06-01,11.8,305876,2290597,2596473,56.6,64.1
18,Indiana,IN,1982-07-01,11.9,308336,2288204,2596540,56.5,64.1
18,Indiana,IN,1982-08-01,12,312466,2285328,2597794,56.4,64.2
18,Indiana,IN,1982-09-01,12.2,317842,2281968,2599810,56.3,64.2
18,Indiana,IN,1982-10-01,12.4,323112,2278257,2601369,56.3,64.2
18,Indiana,IN,1982-11-01,12.5,326323,2274443,2600766,56.1,64.2
18,Indiana,IN,1982-12-01,12.6,325980,2269807,2595787,56,64.1
18,Indiana,IN,1983-01-01,12.5,322119,2264195,2586314,55.9,63.8
18,Indiana,IN,1983-02-01,12.2,315331,2259483,2574814,55.8,63.5
18,Indiana,IN,1983-03-01,12,307185,2257782,2564967,55.7,63.3
18,Indiana,IN,1983-04-01,11.7,299861,2260626,2560487,55.8,63.2
18,Indiana,IN,1983-05-01,11.5,294525,2268296,2562821,56,63.2
18,Indiana,IN,1983-06-01,11.3,290898,2280036,2570934,56.2,63.4
18,Indiana,IN,1983-07-01,11.1,287705,2294177,2581882,56.6,63.7
18,Indiana,IN,1983-08-01,11,284137,2308231,2592368,56.9,63.9
18,Indiana,IN,1983-09-01,10.7,279108,2320651,2599759,57.2,64.1
18,Indiana,IN,1983-10-01,10.5,272112,2331035,2603147,57.4,64.1
18,Indiana,IN,1983-11-01,10.1,263998,2339828,2603826,57.6,64.1
